# ----------------------------------------
# GA4 - TGG App + Web RollUp
# Traffic acquisition: Session primary channel group (Default Channel Group)-Tab 3
# 20260130-20260429
# ----------------------------------------

,Session primary channel group (Default Channel Group),Cross-network,Cross-network,Cross-network,Cross-network,Organic Search,Organic Search,Organic Search,Organic Search,Direct,Direct,Direct,Direct,Organic Social,Organic Social,Organic Social,Organic Social,Paid Search,Paid Search,Paid Search,Paid Search,Totals,Totals,Totals,Totals
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWR9MjH7K_YKviseL59MYGIvetfveVhVE1GuXcdbbgMDpxjy9kZkC6Kreq-E_aem_MKAx-rJnhG9659RaJMLcDQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWfK1RDIEfNmSSiC1y28Or4-wsIuieesaphMW2Wa4EWPZGZ0Z7da3s-VkHo0_aem_hBzBLFT8_WTqMqZB3C_Nag&campaign_id=120241503374800685&ad_id=120241654543810685,20260427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWl2bJN01GNIE9ecGS-jLHUV-HM6I9slDRs_WAIsI78z14cYh2J-ffa3N0cE_aem_n_I0fGcB4GoRE5pqZRr1OQ,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWrKHn6TZwDv-S4BoqsEwf-_GoHLrO5ze5OgCoYRFknq9_9K33uASGDSaV54_aem_rGMSW3G0kXDwb8A0u1cWrA&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWv3_MuioNkek0TICFJm2qr5b7Oh_Qp-n53c4QbuxD3IXoT635QCnQecDUdM_aem_5s_CcSK3SNlYsWyElVE8EQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeWwQ5ZuDX0r_gSs1FxQ95hDZRhVIbb96ViKn4-aezdnXRDmYuf-R65DoxcDw_aem_rbqZ_2m5M102oY6w4IOiTQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeX23-CxkrfMkx_50UTysK65jhAS0hn-6-fXzkSDailJ0OAy5BJqBCzQhFi5w_aem_7Q5vXLQXf16qivj7Bo8fgA&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeX8UzTcM9FqKsGfWd8e6ZAuNk5w6rFHxZ3yoh_uZXqMEt1jT0IRKeY6jlHj0_aem_-fnjHf_sKv7hbJss8CNOUg&campaign_id=120241503374800685&ad_id=120241654543810685,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXWTPvy0qRv43zlZZvz0LcWsBhenBTEL0BgoDgR3vHw91GLncxyflLOs3pT8_aem_2Dg6GCxnDigVGLHybDLPxA,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXbaNgI8Ad1ZYchGqAvaRsxDV2ZhmKnrenV8s697GwYo98ul4aYcJVlfAVIs_aem_iO5cl5Bvms48Kq0Hjqu4Og&campaign_id=120241503374800685&ad_id=120241654543810685,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXcMErz-h0f6isMa3yg-OmUOBeEZP9QbI4EM9o_ElzBaFhNM-9O_Xnr2OwUU_aem_m5nPZw4U3_elyE0s3N_YKg&campaign_id=120241503374800685&ad_id=120241654543810685,20260423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeY0VGIjRGob9Zez6KAMRClv2GylkkwbWzDjaxGNF1sHLJVyHhIvtKcbBGzkk_aem_MSptBWBQ4GQi7nqd84G5fA&campaign_id=120241503374800685&ad_id=120241654543810685,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeY7l7UTazYT-4a176hIRRJKWSyfNcJXM5hQwcxkfJp2uxaGmokngl3ijW8Tc_aem_ynk8ePUHRFWJUyMcKPfWXA&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYBhDaUJyCUSdl_Clda4K07rUlafw-ZuYLXF_ErKxjlxhI5pkduR-ahFmQzU_aem_y1pZ5biIBYw3jjJsh-GMYg&campaign_id=120241503374800685&ad_id=120241654543810685,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYJIz9O0WvNjX_h4PwgGMlyspmCbTWiBlgdsAoOZe0bbBNMotLJ64hr2qgxw_aem_AXzWjOwpJD-Jgd-Psr_05g&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYN66h-vvBMc-ycMDkiH3icTTIIckAFAmQ-LOFQ3-WU_CRWlX5TgSmFWTZSM_aem_-MwgtO-TziSkl5g7INZTKw&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYQU15DLbtpj1i0OewcI1Ms5H77BAXLAXE2nQYQ2b-EF3Gm5MqnlnAFEp5tQ_aem_yUsY1tkYMivBSYyMiPcokQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYWuYnzRlSHkiaGQddRI5uKzaHjk3NPBOOEsTogGMdgPcx9KNJ3CRPHBhADc_aem_rXDp8aZxXUO77QRfCNF1jg,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeYuupzHbH_TKrBhy7HlqY8hEZePTfIW9dfJFqHMTRnOO9zQ4mu7ugEYnYoaI_aem_YIVlN0rszxH4hCPFijw-vA&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZXfBkXDAyT9abWGJ5KwNXJpw1IMoePj1SIVOVr9YG11puYnM-JrMWC79Zjw_aem_SiIeVS_j47w9BBqPr36i9A&campaign_id=120241503374800685&ad_id=120241654543810685,20260423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZm7mgr8C57Yp_45A88h76mTwk5wKez4ZLVx_HQqXdKmN6RALkpY5D2OXNIE_aem_DEpAwUwOrsU5j3aqKEMbhQ,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe_0V87XzqGGa57FVwkQ2VF5rvCSOv2EXMXQl5OfwF2zg2q9OGPz1LmN8eJIo_aem_MKM7o19lwt5fsBz42DdK3w,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe_KqmtyMxZab3COlW9JyW8bcpW2mSK_R-9dLksedCmQO_aiHwlih2Ma_d_FM_aem_eYIn5XQoqvoT_jGzg7kY-g,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe_n0DYx174Qs-d8xsi-d-z2EmmqtMzVhKplPfSRW389htokU45THv6ypbncc_aem_CUzrC2s25cRwkfFIaBxPeg&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeaGNXMqUMFr7a6GmjboUhJEU3WfSQbxkDGZVF1XPEhJQPEeoB0adCsn0HHNg_aem_ZBO__VpMpMCe5un4sIUkNw&campaign_id=120241503374800685&ad_id=120241654543810685,20260428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeaRjTz_228-nOtrsUrMOvlrYEtOSBW33j-i3lPlSiaoV64i0nEiaz4GXgzUI_aem_ty4_BYVdN6TN_nO9ehUb1w&campaign_id=120241503374800685&ad_id=120241654543810685,20260423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeaXbrr6SEbN5NhRZeTWC3UYjHtOkt0SPBWw_WmelMd0F7VYwzzkI8QtPfHe0_aem_P31T0M8cKweb2IlBiRDpAg&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeapPK7ntSIVGVQOC4Q1kQgRzglQgK28cl9f-i1TTIhWVakU5Dkmpujs7i9cc_aem_Bl0rTmVPmWrf3tnXCImKZg,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEebGPW4kP_KYjt9adgeJm_H9e-1oqiZPY1FuQlfppokvBQDaPSNhJieApZkTE_aem_bHKRGSGB9zsb9A1wsYmoqQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEebJJVrzohgyKyt6P519xjlnxHTfa2k67bqVZsP-GDXRirXbuOzC9hyxj1hWA_aem_G98GzZlnsTD0kFLSAz3w6A&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEec1-5LVsArNltoHjfyG3ERGkA4RZzNQRLDk2BbIB1516y7ELeFs0SBmqHMFU_aem_blDJksaMJlghYmxxGgxLOw&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEec1y6oz1yj9_vabYry4vSDoR9APYsmu5p23hnBJDbZAU5QMJNzFh65mlCg0s_aem_ipwms9IkoAClqCpt92vaYw&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEec65oo2_tS2_VKs3WlN8trM6usTWFEIV6rQFtEPlZD-idtSvG9AlViVT7HIg_aem_gIDulwM7DnBA5JRTfz_bBA,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEec6w4wTgJGC505OvNQfdVaQ5hQoehIcAqMGBk-thu3QzEIU5sl67hcHHAXmI_aem_LvGv9jEzve9Trw8meAtKsQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEecKso69Ad2alJjF0l_R7aYWf6Q8bidqiZggcSJ8949E9Uy4OzmSphkgzvYgc_aem_oe4_HXpvdK-3BvfKJGWdqw&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEecSTiTCacVzVUDk2Xq8qXIifmzuBvSUTBxXkIVFGxtlxQJFwxXnqvNKbMIU4_aem_enIgUrZrATwU7XANuBwYag&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEecX03cHeI_79_07uBl6E69RYaVqt722jR5_hHKGYKznw307An13908BTlqJc_aem_Z0U0L1gakohNJexBKRWIqw&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEecuuZL8kqwfJwKBh43O6QYRD0QPVYX0mivmbv-Zcs5JlUS60xycW7l5gSGxk_aem_HUvyz-li-_3WsNrqK9mQ2w,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEedaHQKL4ZRpbmITGuER28HufIYogC5nWtVApIbcFXl4ZeBIClTWflepS2mhk_aem_1xdsIJYe0Q_hKIaiwgml_w&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEedve-A-W4T4Mk83QYx_nV9pFgHTSbS3Ibq8ffTSw4i40KRCTPemBh8LD7TVM_aem_YjQ--zBV4nx-jViWqimLYg,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeeEc1pEt5jMYIQ8x4cY0iP1EAaijzxm4J2PIPh-v6CY4pwl-B8XOce6hqJrw_aem_1CUXxbBCBdoRyEyit4WC8A&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeeL1GxZTldZXtpzL-peFYtndjFRmyz9JZH-sJkivtIgwc2QGSI4GjumWY7jc_aem_xO57AQOPA3_2ybQ-NAzI2Q&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeeZ3JciQdxg-tf7T-K2ZXM-DoL2wH-3F6CajLNN3hRn2TYgoQT1P1H-vZ9F4_aem_sYq-fg4pNnMFWCCH-AGDWA&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeea8UoZoXiRKM_fksyNW2IxI4kXiqXT86I-K5OHEpjn1D2Mw6fPetTi_ZC7M_aem_kT9KVQyuEd8_h2vHgdQU9g&campaign_id=120241503374800685&ad_id=120241654543810685,20260428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeepTOC7I2QhIeXl0EV63u-Kc2OP2mlPWb1-9w7a6v9RUVfhPVt2IFoIbtbgE_aem_JkH8pyR0AQYRnXkNU8KmUg&campaign_id=120241503374800685&ad_id=120241654543810685,20260426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeeq25S5_rSqf-02gnY66Are5jAC1CCVsu2y31Cv8R8rpoxZti1SaskfkNsLE_aem_MdfcS5hQP_p59LRoR_dLpw&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEefR2yH6hOJs6CBfixxGG-Rtzyium87U2s9YagkF9-QJWWuyDHZxJ6_v-aJ6Y_aem_Z3ycBiEH_Sn96MPzjkrfzw,20260425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEefs0rOlFkSC2w9AtaIdzTvAUB25muGEbPJJ7nLz6goCs3jyFY64DCBmUU2os_aem_CirW26_qrs7iiUgRKBIRDQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegC0iPzKdN1SNVjS38evTeL8OWVmACVxQvVBA0XpVpAW8FscIS5o8khfGjZQ_aem_s3SQFmwtaXi3xwFyTwWaIQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegE_bdEU2GJIOvy824eyTK897QcZ-NbI_V5A-Dfq4Le06u-mGdumPWPrkY-8_aem_1O1821J23AFEs26-BUxJNg&campaign_id=120241503374800685&ad_id=120241654543810685,20260428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegV1Se6_YOxmbUHKLOFAjB0O0UKch1wU_ooTm_RzO0jtlIEq3SxCLjz1tvXI_aem_TuRN0Fryy93aL4XHirhcHw&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegYKFHvwKG5Swo3fPhhY311EnLXidEe_8bwHTM_RN8kEQtnpP2Qoc-YeDHUc_aem_INfsYoD4bJAivddv9zUZ8Q&campaign_id=120241503374800685&ad_id=120241654543810685,20260423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegabu_y29QENP7KGzqDjyZVn-xNqLOIw1GzM3yv6She0RqKd4ttxEWTsFkvo_aem_DKcbLVCDSqAyA-lDgvqTbg&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegiQxy01BfG1uLj4Jseb8sKb9pw6E9If64Q-dMbpyNdxRElkVchI9aDlzmQ4_aem_Q0ircYVddXSEA1iL2YcHBQ&campaign_id=120241503374800685&ad_id=120241654543810685,20260424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJ2tRnF1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEegqNCtqYBhyBBsxz5VSiPbfy0ZM-3ypApj0iKq_8kXYdS8ryqxlOgvHwmNp4_aem_DPilyq0lZ8U6MwkI23oZQA&campaign_id=120241503374800685&ad_id=120241654543810685,20260427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
